"SpeciesAuthor","SpeciesAccepted","CommonName","Genus","Family","Order","Class","Phylum","Kingdom","OrganismType","DicotMonoc","AngioGymno","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","MatrixCriteriaSize","MatrixCriteriaOntogeny","MatrixCriteriaAge","MatrixPopulation","Lat","Lon","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","MatrixFec","Observation","MatrixDimension","SurvivalIssue"
"Oenothera_californica_subsp._avita","Oenothera californica","Evening primrose","Oenothera","Onagraceae","Myrtales","Magnoliopsida","Tracheophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Evans; Ferriere; Kane; Venoble","Am Nat","2007","10.1086/510599","Evans Am Nat 2007 Appendix",5,1999,2003,"1",3,"No","Yes","No","Bureau of Land Management",35.0166666666667,-113.816666666667,1300,"USA","N America","DES","A","Individual","Unmanipulated","W",2002,NA,NA,2003,NA,NA,"Divided","No",NA,3,6.3
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Deciduous forest; Pine forest; Spruce forest",NA,NA,NA,"SWE","Europe","TBM","A","Mean","Unmanipulated","W",1995,NA,NA,1997,NA,NA,"Divided","Yes",NA,5,0.659625
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Deciduous forest",59.8183333333333,17.6838888888889,8,"SWE","Europe","TBM","A","Mean","Unmanipulated","W",1995,NA,NA,1997,NA,NA,"Divided","Yes",NA,5,0.9075
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Deciduous forest",59.8183333333333,17.6838888888889,8,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,5,0.867
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Deciduous forest",59.8183333333333,17.6838888888889,8,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1996,NA,NA,1997,NA,NA,"Divided","Yes",NA,5,0.948
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Pine forest",59.8183333333333,17.6839722222222,8,"SWE","Europe","TBM","A","Mean","Unmanipulated","W",1995,NA,NA,1997,NA,NA,"Divided","Yes",NA,5,0.938
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Pine forest",59.8183333333333,17.6839722222222,8,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,5,0.9
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Pine forest",59.8183333333333,17.6839722222222,8,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1996,NA,NA,1997,NA,NA,"Divided","Yes",NA,5,0.98
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Spruce forest",59.9008333333333,17.75,51,"SWE","Europe","TBM","A","Mean","Unmanipulated","W",1995,NA,NA,1997,NA,NA,"Divided","Yes",NA,5,0.8995
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Spruce forest",59.9008333333333,17.75,51,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1995,NA,NA,1996,NA,NA,"Divided","Yes",NA,5,0.857
"Oxalis_acetosella","Oxalis acetosella",NA,"Oxalis","Oxalidaceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Berg","Ecography","2002","10.1034/j.1600-0587.2002.250211.x",NA,3,1995,1997,"1",3,"No","Yes","No","Spruce forest",59.9008333333333,17.75,51,"SWE","Europe","TBM","A","Individual","Unmanipulated","W",1996,NA,NA,1997,NA,NA,"Divided","Yes",NA,5,0.942
"Potentilla_recta","Potentilla recta","Sulphur Cinquefoil","Potentilla","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Lesica; Ellis","Invasive Plant Science and Manag","2010","10.1614/IPSM-08-135.1",NA,8,1998,2005,"1",4,"Number of leaves","No",NA,"Dancing Prairie Preserve",48.9347222222222,-115.0675,834,"USA","N America","TBM","A","Pooled","Unmanipulated","W",1998,NA,NA,2005,NA,NA,"Divided","No",NA,3,0
"Potentilla_recta_2","Potentilla recta","Sulfur cinquefoil","Potentilla","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Tuitele-Lewis","MSc thesis","2004",NA,NA,1,2003,2003,NA,1,"No","Yes","No","Blue Mountains",45.95,-117.45,632,"USA","N America","DES","A","Pooled","Mean of unmanipulated an different treatments: tilling, vegetation clipped, new soil, overseeding with grasses","W",2003,NA,"6",2003,NA,"9","Divided","Yes","Mean of Min and Max; Data from author and unpublished data of Endress (2004); Mean of unmanipulated an different treatments: tilling, vegetation clipped, new soil and overseeding with grasses; There is a NA value for the survival of the stage ""reproductive rosette"" because this information was not collected",4,0.9
"Primula_vulgaris_2","Primula vulgaris","English primrose","Primula","Primulaceae","Ericales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Endels; Jacquemyn; Brys; Hermy","J Ecol","2007","10.1111/j.1365-2745.2007.01279.x","Endels J Ecol 2007 Supporting information.zip",4,1999,2002,"1",10,"Number of rosettes","Yes","No","Low 2",51.1833333333333,3.35,12,"BEL","Europe","TBM; MED","A","Individual","Mown","W",1999,NA,NA,2000,NA,NA,"Divided","Yes","Low mowing disturbance",6,1
"Pyrrocoma_radiata","Pyrrocoma radiata",NA,"Pyrrocoma","Compositae","Ericales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Pfingsten","PhD thesis","2013",NA,NA,11,1991,2001,"1",4,"Number of leaves","Yes","No","Gentle, west-facing slope",44.4679,-117.3177,902,"USA","N America","DES","A","Individual","Unmanipulated","W",1992,NA,NA,1993,NA,NA,"Divided","Yes",NA,4,0.909
"Sanicula_europaea","Sanicula europaea",NA,"Sanicula","Apiaceae","Apiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Gustafsson; Ehrlén","Oikos","2003","10.1034/j.1600-0706.2003.11493.x",NA,3,1997,1999,"1",4,"Leaf area","No","No","Jordtorp, Island of Öland",56.6833333333333,16.5666666666667,40,"SWE","Europe","TBM","A","Pooled","Heterospecifc","W",1997,NA,NA,1999,NA,NA,"Divided","Yes",NA,5,1
"Saxifraga_cotyledon","Saxifraga cotyledon",NA,"Saxifraga","Saxifragaceae","Saxifragales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Dinnetz; Nilsson","Plant Ecol","2002","10.1023/A:1015593311183",NA,5,1992,1996,"1",2,"Rosette diameter","No","No","Small population; Large population",66.0666666666667,14.8833333333333,750,"SWE","Europe","BOR","A","Mean","Unmanipulated","W",1992,NA,NA,1996,NA,NA,"Divided","Yes",NA,7,0.88825
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Leemputten (L); Konijnendijk (N); Bennekomse Meent (B); Koolmansdijk (O); Veerslootlanden (V)",NA,NA,NA,"NLD","Europe","TBM; BOR","A","Mean","Unmanipulated","W",1999,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,1
"Succisa_pratensis","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Jongejans; de Kroon","J Ecol","2005","10.1111/j.1365-2745.2005.01003.x","Groenendael Ecol 1994 (PDF - if needed)",5,1999,2003,"1",5,"Leaf length; number of rosettes","No","No","Koolmansdijk (O)",52.0166666666667,6.55,21,"NLD","Europe","TBM; BOR","A","Mean","Unmanipulated","W",1999,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,1
"Succisa_pratensis_2","Succisa pratensis",NA,"Succisa","Caprifoliaceae","Dipsacales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Wallin; Svensson","Folia Geobot","2012","10.1007/s12224-012-9123-3",NA,4,2003,2006,"1",3,"Number of leaves multiplied by the width of the longest leaf","Yes","Yes","Mullvalds",57.3673888888889,18.7009166666667,32,"SWE","Europe","TBM; BOR","A","Mean","Ranking; Moving","W",2003,NA,NA,2006,NA,NA,"Divided","Yes",NA,6,NA
"Swallenia_alexandrae","Swallenia alexandrae",NA,"Swallenia","Poaceae","Poales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Pavlik; Barbour","Biol Cons","1988","10.1016/0006-3207(88)90069-9",NA,2,1985,1986,"1",1,"No","Yes","No","Eureka Dunes, California",37.1,-117.666666666667,930,"USA","N America","DES","A","Individual","Unmanipulated","W",1985,NA,NA,1986,NA,NA,"Divided","Yes",NA,4,0
"Thymus_loscosii","Thymus loscosii",NA,"Thymus","Lamiaceae","Lamiales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Garcia","Ecosistemas","2007",NA,NA,3,2001,2003,"1",3,"Plant volume","No","No","Baños  de  Fitero",42.05,-1.9,500,"ESP","Europe",NA,"A","Mean","Unmanipulated","W",2001,NA,NA,2003,NA,NA,"Divided","Yes",NA,4,NA
"Trillium_grandiflorum_3","Trillium grandiflorum",NA,"Trifolium","Melanthiaceae","Liliales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","Angiosperm","Schmucki","PhD thesis","2009","10.1007/sl 1258-008-9460-8",NA,3,2003,2005,"1",2,"Total leaf area of each plant bearing three leaves","Yes","No","Hedgerow",NA,NA,NA,"CAN","N America","TBM","A","Pooled","Unmanipulated","W",2003,NA,NA,2005,NA,NA,"Divided","Yes","vegetative and dormant in one stage (stage 5 - Mat.veg.)",7,0.914
"Trollius_laxus_2","Trollius laxus","Globeflower","Trollius","Ranunculaceae","Ranunculales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Eudicot","Angiosperm","Scanga","Plant Ecol","2014","10.1007/s11258-014-0344-9","Scanga PhD thesis 2009",7,2001,2008,"1",1,"Number of stems","Yes","No","CfCh; CfCh; Cb; EEFF; H66cont; MM; T; F",NA,NA,NA,"USA","N America","TBM","A","Mean","Unmanipulated","W",2001,NA,NA,2008,NA,NA,"Divided","Yes",NA,5,0.964211571428572
"Calamus_rhabdocladus","Calamus rhabdocladus",NA,"Calamus","Arecaceae","Arecales","Liliopsida","Magnoliophyta","Plantae","Palm","Monocot","Angiosperm","Binh","PhD thesis","2009",NA,NA,3,2004,2006,"1",1,"Stem length; stems per clump; leaf number; number of leaflets; plant height","No","No","Calamus rhabdocladus",16.2,107.866666666667,675,"VNM","Asia","TDB; TSC","A","Mean","Cutting all ramets ≥6 n stem length in August 2004","W",2004,NA,NA,2007,NA,NA,"Divided","Yes",NA,29,0.963333333333333
"Chamaedorea_radicalis_2","Chamaedorea radicalis",NA,"Chamaedorea","Arecaceae","Arecales","Liliopsida","Magnoliophyta","Plantae","Palm","Monocot","Angiosperm","Berry; Gorchov; Endress; Stevens","Ecology","2008","10.1007/s10144-007-0067-z",NA,3,2003,2005,"1",1,"Number of leaves","No","No","El Cielo Biosphere Reserve",23.0833333333333,-99.1666666666667,1100,"MEX","N America","TSC; TGV","A","Mean","Unmanipulated","W",2003,NA,NA,2005,NA,NA,"Divided","Yes","Combined two habitats in one matrix model (migration matrix)",10,0.985
"Daemonorops_poilanei","Daemonorops poilanei",NA,"Daemonorops","Arecaceae","Arecales","Liliopsida","Magnoliophyta","Plantae","Palm","Monocot","Angiosperm","Binh","PhD thesis","2009",NA,NA,3,2004,2006,"1",1,"Stem length; stems per clump; leaf number; number of leaflets; plant height","No","No","Bach Ma National Park",16.2,107.866666666667,1006,"VNM","Asia","TDB; TSC","A","Mean","Unmanipulated","W",2004,NA,NA,2006,NA,NA,"Divided","Yes",NA,36,0.96
"Dioon_merolae","Dioon merolae",NA,"Dioon","Zamiaceae","Cycadales","Cycadopsida","Tracheophyta","Plantae","Palm",NA,"Gymnosperm","Lázaro-Zermeño; González-Espinosa; Mendoza; Martinez-Ramos; Quintana-Ascencio","Forest Ecol Manag","2011","10.1016/j.foreco.2010.10.028",NA,5,2004,2008,"1",3,"Length of main and basal stems; if diameter > 10 cm","No","No","EC",16.6166666666667,-93.5666666666667,561,"MEX","N America","TSC","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","No harvest during last 55 years",8,1
"Dioon_merolae","Dioon merolae",NA,"Dioon","Zamiaceae","Cycadales","Cycadopsida","Tracheophyta","Plantae","Palm",NA,"Gymnosperm","Lázaro-Zermeño; González-Espinosa; Mendoza; Martinez-Ramos; Quintana-Ascencio","Forest Ecol Manag","2011","10.1016/j.foreco.2010.10.028",NA,5,2004,2008,"1",3,"Length of main and basal stems; if diameter > 10 cm","No","No","EC",16.6166666666667,-93.5666666666667,561,"MEX","N America","TSC","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Yes","No harvest during last 55 years",8,0.9999
"Dioon_merolae","Dioon merolae",NA,"Dioon","Zamiaceae","Cycadales","Cycadopsida","Tracheophyta","Plantae","Palm",NA,"Gymnosperm","Lázaro-Zermeño; González-Espinosa; Mendoza; Martinez-Ramos; Quintana-Ascencio","Forest Ecol Manag","2011","10.1016/j.foreco.2010.10.028",NA,5,2004,2008,"1",3,"Length of main and basal stems; if diameter > 10 cm","No","No","RS",16.6333333333333,-93.55,577,"MEX","N America","TSC","A","Mean","Harvest","W",2006,NA,NA,2007,NA,NA,"Divided","Yes","Harvest every may during last 25 years",8,1
"Cytisus_scoparius","Cytisus scoparius","Common broom; Scotch broom; English broom","Cytisus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Neubert; Parker","Risk Anal","2004","10.1111/j.0272-4332.2004.00481.x","Parker Ecol Appl 2000;  Stokes Div and Distrib 2006; McMahon; Metcalf Biol Inv 2008",4,1993,1996,"1",6,"Plant diameter; biomass","Yes","No","Johnson Prairie; Discovery Park; 13th Division Prairie; Weir Prairie; Magnuson Park; Montlake Fill",47.65,-122.4,60,"USA","N America","TBM","A","Mean","Unmanipulated","W",1993,NA,NA,1996,NA,NA,"Divided","Yes","Invasion stage: edge",7,0.94775
"Cytisus_scoparius","Cytisus scoparius","Common broom; Scotch broom; English broom","Cytisus","Leguminosae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Neubert; Parker","Risk Anal","2004","10.1111/j.0272-4332.2004.00481.x","Parker Ecol Appl 2000;  Stokes Div and Distrib 2006; McMahon; Metcalf Biol Inv 2008",4,1993,1996,"1",6,"Plant diameter; biomass","Yes","No","Weir Prairie",47.65,-122.4,60,"USA","N America","TBM","A","Individual","Unmanipulated","W",1994,NA,NA,1995,NA,NA,"Divided","Yes","Invasion stage: intermediate",7,0.984
"Daphne_rodriguezii","Daphne rodriguezii",NA,"Daphne","Thymelaeaceae","Malvales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Rodriguez-Perez; Traveset","Oikos","2012","10.1111/j.1600-0706.2011.19946.x",NA,10,1999,2008,"1",5,"Plant plot size","Yes","No","Mesquida",NA,NA,10,"ESP","Europe","MED","A","Individual","Unmanipulated","W",2001,"1","5",2002,"1","5","Divided","Yes",NA,5,1
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Pooled","Unmanipulated","W",1998,NA,"4",1999,NA,"4","Divided","No",NA,6,0
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Mean","Unmanipulated","W",1999,NA,"4",2000,NA,"4","Divided","No",NA,6,0
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Mean","Unmanipulated","W",2000,NA,"4",2001,NA,"4","Divided","No",NA,6,0
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Mean","Unmanipulated","W",2001,NA,"4",2002,NA,"4","Divided","No",NA,6,0
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Mean","Unmanipulated","W",2002,NA,"4",2003,NA,"4","Divided","No",NA,6,0
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Mean","Unmanipulated","W",2003,NA,"4",2004,NA,"4","Divided","No",NA,6,0
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Mean","Unmanipulated","W",2004,NA,"4",2005,NA,"4","Divided","No",NA,6,0
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Mean","Unmanipulated","W",2005,NA,"4",2005,NA,"4","Divided","No",NA,6,0
"Olearia_flocktoniae","Olearia flocktoniae","Dorrigo daisy","Olearia","Asteraceae","Asterales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Gross; Mackay","Ann Bot","2014","10.1093/aob/mcu082",NA,20,1994,2013,"1",NA,"Plant height; Plant width; Number of branches; Number of inflorescences","Yes","Yes",NA,-30.3340041666667,152.701302777778,NA,"AUS","Oceania","TBM","A","Mean","Unmanipulated","W",1998,NA,"4",2005,NA,"4","Divided","No",NA,6,0
"Paliurus_ramosissimus","Paliurus ramosissimus",NA,"Paliurus","Rhamnaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Fumiko Ishihama; Shinji Fujii; Kazuhiko Yamamoto; Takenori Takada","Popul Ecol","2014","10.1007/S10144-013-0414-1",NA,9,1999,2007,"0.3",3,"Shoot diameter at 40 cm from the node","No","No","Funakoshi",34.1166666666667,136.266666666667,47,"JPN","Asia","TBM","A","Individual","Unmanipulated","W",1999,NA,NA,2003,NA,NA,"Divided","Yes",NA,6,0.947
"Persoonia_mollis_subsp._nectens","Persoonia mollis",NA,"Persoonia","Proteaceae","Proteales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","McKenna","PhD thesis","2007",NA,"Na",3,2001,2003,"1",5,"Plant height","No","No","Loddon Falls",-34.25,150.516666666667,415,"AUS","Oceania","TBM","A","Individual","Burned","W",2002,NA,"1",2003,NA,"1","Divided","Yes","Completely brunt from Jan02-Jan03; data was collected on seed buriral trial",5,1
"Rosmarinus_tomentosus","Rosmarinus tomentosus",NA,"Rosmarinus","Lamiaceae","Lamiales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,5,2002,2006,"1",3,"Plant height","Yes","No","Guadalfeo; Castell de Ferro; Almuñecar-Cerro Gordo",NA,NA,NA,"ESP","Europe","MED","A","Mean","Unmanipulated","W",2002,NA,NA,2006,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,0.987666666666667
"Rosmarinus_tomentosus","Rosmarinus tomentosus",NA,"Rosmarinus","Lamiaceae","Lamiales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,5,2002,2006,"1",3,"Plant height","Yes","No","Castell de Ferro",36.7166666666667,-3.35,10,"ESP","Europe","MED","A","Mean","Unmanipulated","W",2002,NA,NA,2006,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,1
"Rosmarinus_tomentosus","Rosmarinus tomentosus",NA,"Rosmarinus","Lamiaceae","Lamiales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Iriondo; Albert; Giménez; Lozano; Escudero","Book","2009","978-84-8014-746-0",NA,5,2002,2006,"1",3,"Plant height","Yes","No","Castell de Ferro",36.7166666666667,-3.35,10,"ESP","Europe","MED","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Yes","The GPS coordinates were approximated to the closest geographic location described in the reference. Most of the populations in this study are under high risk of local extinction, and thus the exact GPS coordinates were not public. For further information please contact the authors of the book.",4,1
"Rourea_induta","Rourea induta",NA,"Rourea","Connaraceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Hoffmann","Ecology","1999","10.2307/177080","Ecological Archives E080-010-A1",5,1991,1995,"1",1,"Stem diameter","No","No","Botanical Garden of Brasılia",-15.9333333333333,-47.8833333333333,1093,"BRA","S America","TGV","A","Mean","Unmanipulated","W",1991,NA,NA,1995,NA,NA,"Divided","Yes","Unburned",14,1
"Rourea_induta","Rourea induta",NA,"Rourea","Connaraceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Hoffmann","Ecology","1999","10.2307/177080","Ecological Archives E080-010-A1",5,1991,1995,"1",1,"Stem diameter","No","No","Botanical Garden of Brasılia",-15.9333333333333,-47.8833333333333,1093,"BRA","S America","TGV","A","Mean","Burned","W",1991,NA,NA,1995,NA,NA,"Divided","Yes",NA,14,0.989
"Rourea_induta","Rourea induta",NA,"Rourea","Connaraceae","Oxalidales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Eudicot","Angiosperm","Hoffmann","Ecology","1999","10.2307/177080","Ecological Archives E080-010-A1",5,1991,1995,"1",1,"Stem diameter","No","No","Botanical Garden of Brasılia",-15.9333333333333,-47.8833333333333,1093,"BRA","S America","TGV","A","Mean","Unmanipulated","W",1991,NA,NA,1995,NA,NA,"Divided","Yes","One year after burning",14,1.001
